,Unnamed: 0,CatchId,Stage,Number of Cells,SurfaceArea (m2),BedArea (m2),Volume (m3),SLOPE,LENGTHKM,AREASQKM,Roughness,TopWidth (m),WettedPerimeter (m),WetArea (m2),HydraulicRadius (m),Discharge (m3s-1)
11773586,294935,8783959,10.9728,3192,274578.683412,276693.66175,1878738.146967,0.00349033,0.828,0.6543,0.05,331.61676740579713,334.17108907004837,2269.0074238731886,6.789957294592781,9613.403829916972
11773587,294936,8783959,11.2776,3273,281546.374254,283733.285616,1963439.279844,0.00349033,0.828,0.6543,0.05,340.0318529637682,342.6730502608696,2371.3034780724633,6.920017422634319,10174.705263153235
11773588,294937,8783959,11.5824,3356,288686.097714,290957.704953,2050279.56509,0.00349033,0.828,0.6543,0.05,348.654707384058,351.3981943876812,2476.1830496256043,7.0466584324384645,10753.95300489111
11773589,294938,8783959,11.8872,3424,294535.519041,296887.737146,2139160.6717270003,0.00349033,0.828,0.6543,0.05,355.71922589492755,358.56006901690824,2583.5273813128024,7.205284705562051,11387.90249778734
11773590,294939,8783959,12.192,3493,300470.969798,302928.686034,2229741.8385099997,0.00349033,0.828,0.6543,0.05,362.88764468357493,365.8559010072464,2692.9249257367146,7.360616347372723,12040.10501250011
11773591,294940,8783959,12.4968,3539,304427.958445,306970.403836,2321883.2576200003,0.00349033,0.828,0.6543,0.05,367.6666164794686,370.7372027004831,2804.2068328743967,7.56386683734004,12767.402016493606
11773592,294941,8783959,12.8016,3610,310535.431485,313160.748959,2415625.540465,0.00349033,0.828,0.6543,0.05,375.04279164855075,378.2134649263285,2917.4221503200483,7.713691924977677,13457.695881423557
11773593,294942,8783959,13.1064,3681,316642.88436799997,319342.516149,2511226.014444,0.00349033,0.828,0.6543,0.05,382.41894247343,385.6793673297101,3032.8816599565216,7.863738423330714,14171.13857391034
11773594,294943,8783959,13.4112,3752,322750.35388400004,325539.187861,2608723.694649,0.00349033,0.828,0.6543,0.05,389.7951133864735,393.1632703635266,3150.6324814601453,8.013547345221255,14907.70733567921
11773595,294944,8783959,13.716,3841,330406.206078,333268.204256,2708191.050673,0.00349033,0.828,0.6543,0.05,399.0413116884058,402.4978312270531,3270.7621384939616,8.126160900104058,15620.77153933398
11773596,294945,8783959,14.0208,3925,337631.963497,340564.193941,2809982.917543,0.00349033,0.828,0.6543,0.05,407.7680718562802,411.3094129722222,3393.69917577657,8.250964040071127,16373.4317269962
11773597,294946,8783959,14.3256,3999,343997.49183,347000.720583,2913850.927735,0.00349033,0.828,0.6543,0.05,415.4559080072464,419.08299587318845,3519.143632530194,8.39724748363463,17178.74904721317
11773598,294947,8783959,14.6304,4085,351395.29151199997,354481.943921,3019831.151002,0.00349033,0.828,0.6543,0.05,424.3904486859903,428.1182897596618,3647.139071258455,8.518998506945113,17975.235658957485
11773599,294948,8783959,14.9352,4149,356900.601454,360062.400561,3127831.612463,0.00349033,0.828,0.6543,0.05,431.039373736715,434.85797169202897,3777.5744111871986,8.686915400190747,18861.953215192887
11773600,294949,8783959,15.24,4221,363094.103551,366323.648372,3237511.554746,0.00349033,0.828,0.6543,0.05,438.5194487330918,442.41986518357487,3910.0381095966186,8.837844810549392,19748.85003016153
11773601,294950,8783959,15.5448,4299,369803.76341,373131.923806,3349218.881718,0.00349033,0.828,0.6543,0.05,446.6229026690822,450.64242005555553,4044.9503402391306,8.975964445913606,20642.57402432088
11773602,294951,8783959,15.8496,4367,375653.197322,379092.737966,3462747.741408,0.00349033,0.828,0.6543,0.05,453.6874363792271,457.84147097343,4182.062489623189,9.13430249280736,21592.55419898389
11773603,294952,8783959,16.1544,4428,380900.490285,384402.008931,3578021.541079,0.00349033,0.828,0.6543,0.05,460.0247467210145,464.2536339746377,4321.282054443237,9.308019880097072,22593.35482595802
11773604,294953,8783959,16.4592,4498,386921.929684,390482.52456,3694965.799665,0.00349033,0.828,0.6543,0.05,467.29701652657013,471.597251884058,4462.519081721015,9.462563795469537,23589.34455330792
11773605,294954,8783959,16.764,4555,391825.1383300001,395456.506794,3813695.640599,0.00349033,0.828,0.6543,0.05,473.2187660990338,477.6044768043478,4605.912609419082,9.643780226343877,24657.202623756915
11773606,294955,8783959,17.0688,4631,398362.777198,402050.382692,3934033.349978,0.00349033,0.828,0.6543,0.05,481.1144652149759,485.56809503864736,4751.248007219807,9.784926266297717,25682.816340709214
11773607,294956,8783959,17.3736,4699,404212.224508,407973.952137,4056364.392263,0.00349033,0.828,0.6543,0.05,488.1790151062802,492.72216441666666,4898.990811911836,9.942704358980375,26765.34730025935
11773608,294957,8783959,17.6784,4773,410577.814913,414413.728763,4180456.095536,0.00349033,0.828,0.6543,0.05,495.86692622343,500.4996724190821,5048.860018763286,10.087639007555106,27851.564273464563
11773609,294958,8783959,17.9832,4840,416341.256557,420263.873624,4306550.651706,0.00349033,0.828,0.6543,0.05,502.8276045374397,507.565064763285,5201.1481300797095,10.247253980148118,28993.51014613558
11773610,294959,8783959,18.288,4907,422104.64134,426073.281646,4434295.295068,0.00349033,0.828,0.6543,0.05,509.788214178744,514.58125802657,5355.429100323672,10.40735358466388,30163.684390416405
11773611,294960,8783959,18.5928,4965,427093.923287,431136.809385,4563760.782341001,0.00349033,0.828,0.6543,0.05,515.813917013285,520.696629692029,5511.788384469808,10.585412061779252,31397.44355558496
11773612,294961,8783959,18.8976,5024,432169.18470299995,436270.927938,4694751.337249,0.00349033,0.828,0.6543,0.05,521.9434597862319,526.8972559637681,5669.989537740337,10.761091415002989,32655.00180256094
11773613,294962,8783959,19.2024,5094,438190.674555,442347.378991,4827314.1054,0.00349033,0.828,0.6543,0.05,529.2157905253623,534.2359649649758,5830.089499275362,10.912948362915962,33892.20796972803
11773614,294963,8783959,19.5072,5167,444470.280942,448710.641551,4961853.800557,0.00349033,0.828,0.6543,0.05,536.799856210145,541.9210646751208,5992.577053812802,11.05802568757006,35144.869148207516
11773615,294964,8783959,19.812,5224,449373.477067,453658.21978199994,5097979.694747,0.00349033,0.828,0.6543,0.05,542.7215906606281,547.8964007028985,6156.980307665459,11.23748997030578,36498.68491751597
11773616,294965,8783959,20.1168,5280,454190.6445399999,458537.56085,5235602.441931,0.00349033,0.828,0.6543,0.05,548.5394257729467,553.7893246980676,6323.191354989131,11.41804486469039,37884.42752343724
11773617,294966,8783959,20.4216,5340,459351.914631,463770.1687470001,5374850.333966,0.00349033,0.828,0.6543,0.05,554.7728437572464,560.1088994528986,6491.365137640098,11.589469733440607,39280.31753757744
11773618,294967,8783959,20.7264,5413,465631.481108,470126.79563599994,5515852.102963,0.00349033,0.828,0.6543,0.05,562.3568612415459,567.7859850676327,6661.657129182367,11.732690317089904,40642.20436017959
11773619,294968,8783959,21.0312,5465,470104.571062,474646.866309,5658460.409791,0.00349033,0.828,0.6543,0.05,567.7591437946861,573.2450076195653,6833.8893838055565,11.921411077235016,42138.87737573668
11773620,294969,8783959,21.336,5522,475007.78942,479603.699571,5802462.484291,0.00349033,0.828,0.6543,0.05,573.6809050966183,579.2315212210145,7007.8049327186,12.098452304436426,43638.02863701243
11773621,294970,8783959,21.6408,5584,480341.094303,484999.380679,5948076.754637999,0.00349033,0.828,0.6543,0.05,580.1220945688406,585.7480442983092,7183.667578065218,12.264091443396651,45140.50236867381
11773622,294971,8783959,21.9456,5648,485846.4768520001,490559.947438,6095244.273595,0.00349033,0.828,0.6543,0.05,586.7711073091788,592.4637046352658,7361.406127530193,12.42507527454706,46661.28608677044
11773623,294972,8783959,22.2504,5699,490233.583594,495007.78585,6243940.71193,0.00349033,0.828,0.6543,0.05,592.0695454033815,597.8354901570048,7540.991197983092,12.613823237564338,48282.47249531493
11773624,294973,8783959,22.5552,5759,495394.863999,500225.996154,6394091.246064,0.00349033,0.828,0.6543,0.05,598.3029758442029,604.1376765144927,7722.33242278261,12.782404943415838,49883.1014896765
11773625,294974,8783959,22.86,5826,501158.26867,506048.689177,6546063.548828,0.00349033,0.828,0.6543,0.05,605.2636095048309,611.1699144649759,7905.873851241547,12.93563976911793,51476.03208977256
11773626,294975,8783959,23.1648,5884,506147.48803599994,511066.523959,6699440.074863,0.00349033,0.828,0.6543,0.05,611.289236758454,617.2301013997585,8091.111201525362,13.108743697328253,53151.08391218171
11773627,294976,8783959,23.4696,5942,511136.72011000005,516102.8939180001,6854411.807425,0.00349033,0.828,0.6543,0.05,617.3148793599036,623.3126738140097,8278.27512974034,13.281095471853815,54856.196983832095
11773628,294977,8783959,23.7744,5996,515781.917526,520790.91656899994,7010886.082903999,0.00349033,0.828,0.6543,0.05,622.9250211666667,628.9745369190821,8467.25372331401,13.4619976267868,56616.821937215806
11773629,294978,8783959,24.0792,6060,521287.3873520001,526339.617171,7168916.905039,0.00349033,0.828,0.6543,0.05,629.5741393140098,635.6758661485508,8658.112204153384,13.6203254916871,58346.04750509632
11773630,294979,8783959,24.384,6117,526190.6738720001,531293.794041,7328397.540283999,0.00349033,0.828,0.6543,0.05,635.4959829371982,641.6591715471014,8850.72166700966,13.793493585807754,60148.49646346738
11773631,294980,8783959,24.6888,6167,530491.786291,535625.999404,7489330.008303999,0.00349033,0.828,0.6543,0.05,640.6905631533817,646.8913036280194,9045.084551091786,13.982386995100129,62029.28145177489
11773632,294981,8783959,24.9936,6222,535223.053975,540391.1406729999,7651749.559648,0.00349033,0.828,0.6543,0.05,646.4046545591789,652.6463051606279,9241.243429526568,14.159650267616444,63908.997089668606
11777036,298800,8783667,0.0,348,29918.138837,29918.237851,0.0,0.00027929,3.115,5.2011,0.05,9.60453895248796,9.604570738683789,0.0,0.0,0.0
11777037,298801,8783667,0.3048,849,72990.396723,72997.365866,14748.331889,0.00027929,3.115,5.2011,0.05,23.431909060353128,23.43414634542536,4.734616978812199,0.2020392340741892,0.5448785131286206
11777038,298802,8783667,0.6096,969,83307.079051,83322.714322,38715.341085,0.00027929,3.115,5.2011,0.05,26.743845602247188,26.748864950882822,12.428680926163723,0.4646433016498341,2.492083068775554
11777039,298803,8783667,0.9144,1052,90442.803762,90478.455677,65259.360903999994,0.00027929,3.115,5.2011,0.05,29.034607949277685,29.046053186837874,20.950035603210267,0.7212696151332433,5.631717724332866
11777040,298804,8783667,1.2192,1130,97148.614762,97215.38764,93705.531949,0.00027929,3.115,5.2011,0.05,31.18735626388443,31.20879217977528,30.082032728410912,0.9638960891253407,9.811114561984976
11777041,298805,8783667,1.524,1506,129476.078179,129607.813655,130006.865872,0.00027929,3.115,5.2011,0.05,41.56535415056179,41.607644833065805,41.73575148378812,1.0030789209828217,13.978352746793892
11777042,298806,8783667,1.8288,1713,147273.26198399998,147477.578145,172076.23590899998,0.00027929,3.115,5.2011,0.05,47.27873578940609,47.34432685232745,55.2411672260032,1.1667959161887955,20.463683118671018
11777043,298807,8783667,2.1336,2115,181835.708026,182155.350937,222765.955924,0.00027929,3.115,5.2011,0.05,58.37422408539326,58.47683818202246,71.51395053739967,1.222944891698765,27.335040184239137
11777044,298808,8783667,2.4384,2411,207284.088992,207736.960644,282091.907831,0.00027929,3.115,5.2011,0.05,66.54384879357946,66.68923295152487,90.5591999457464,1.3579283482173523,37.11716825357397
11777045,298809,8783667,2.7432,3479,299106.062406,299715.320862,360251.041433,0.00027929,3.115,5.2011,0.05,96.02120783499196,96.21679642439808,115.65041458523274,1.2019773977416153,43.698756968244886
11777046,298810,8783667,3.048,4245,364961.113002,365797.014201,462383.897821,0.00027929,3.115,5.2011,0.05,117.16247608410912,117.43082317849118,148.43784841765648,1.2640450300858028,58.00214255082518
11777047,298811,8783667,3.3528,4759,409150.784732,410282.522817,580532.259842,0.00027929,3.115,5.2011,0.05,131.3485665271268,131.7118853345104,186.36669657849117,1.4149573222277794,78.50938159988405
11777048,298812,8783667,3.6576,5180,445344.735016,446882.8928,710975.8146350001,0.00027929,3.115,5.2011,0.05,142.96781220417333,143.4616028250401,228.2426371219904,1.590966729964294,103.96692450880444
11777049,298813,8783667,3.9624,5610,482312.236086,484190.92747,852101.141712,0.00027929,3.115,5.2011,0.05,154.83538879165326,155.43849999036917,273.54771804558584,1.759845328297266,133.27247139124316
11777050,298814,8783667,4.2672,6409,551003.14795,553326.637595,1009737.230348,0.00027929,3.115,5.2011,0.05,176.88704589085071,177.63294946869982,324.1532039640449,1.8248484019073443,161.79280395451215
11777051,298815,8783667,4.572,7012,602843.620339,605521.3330989999,1185262.575917,0.00027929,3.115,5.2011,0.05,193.5292521152488,194.38887097881215,380.5016295078651,1.957424967756198,199.00819411463985
11777052,298816,8783667,4.8768,8060,692941.844334,695910.900566,1378884.69192,0.00027929,3.115,5.2011,0.05,222.4532405566613,223.40638862471909,442.65961217335473,1.981409819559547,233.40516476471623
11777053,298817,8783667,5.1816,8798,756388.560013,759760.687438,1598473.180384,0.00027929,3.115,5.2011,0.05,242.82136758041733,243.9039125001605,513.1535089515248,2.103916676413246,281.6160151675003
11777054,298818,8783667,5.4864,9957,856028.497139,859755.527948,1844008.893314,0.00027929,3.115,5.2011,0.05,274.8085063046549,276.00498489502405,591.9771728134831,2.144806091232867,329.06978327430295
11777055,298819,8783667,5.7912,11505,989111.714614,993116.914676,2124417.977879,0.00027929,3.115,5.2011,0.05,317.53185059839484,318.8176291094703,681.9961405711075,2.139141873917314,378.4420024243397
11777056,298820,8783667,6.096,12927,1111361.482572,1115595.68972,2443720.941234,0.00027929,3.115,5.2011,0.05,356.7773619813804,358.1366580160514,784.501104730016,2.1905076935599688,442.26350497085497
11777057,298821,8783667,6.4008,13970,1201029.263744,1205528.840239,2796451.419443,0.00027929,3.115,5.2011,0.05,385.5631665309792,387.0076533672552,897.7372133043339,2.3196885268116807,525.8074070728704
11777058,298822,8783667,6.7056,14867,1278145.311142,1282828.977334,3174418.9326790003,0.00027929,3.115,5.2011,0.05,410.319522035955,411.8231066882825,1019.0750987733549,2.4745457023243578,623.1522935721291
11777059,298823,8783667,7.0104,15918,1368500.89201,1373368.5307,3578467.600429,0.00027929,3.115,5.2011,0.05,439.32612905617975,440.8887739004815,1148.7857465261636,2.605613511913711,727.0596765713942
11777060,298824,8783667,7.3152,16826,1446563.076353,1451558.137058,4007461.523886,0.00027929,3.115,5.2011,0.05,464.3862203380417,465.9897711261637,1286.5045020500804,2.7607998753727316,846.237532754131
11777061,298825,8783667,7.62,18062,1552823.768121,1558022.059768,4464132.056217,0.00027929,3.115,5.2011,0.05,498.49880196500794,500.1675954311396,1433.1082042430176,2.865256000856457,966.3006939909192
11777062,298826,8783667,7.9248,18862,1621600.504173,1626982.847879,4948700.952252,0.00027929,3.115,5.2011,0.05,520.5780109704655,522.3058901698234,1588.6680424565004,3.0416429765706035,1114.7128443054944
11777063,298827,8783667,8.2296,19389,1666906.932944,1672443.056407,5450423.221641,0.00027929,3.115,5.2011,0.05,535.1226108969503,536.8998575945425,1749.734581586196,3.258958922852919,1285.530706991798
11777064,298828,8783667,8.5344,19859,1707313.043583,1712985.8426889998,5964867.680919,0.00027929,3.115,5.2011,0.05,548.0940749865168,549.915198295024,1914.885290824719,3.482146514156538,1470.3875340910988
11777065,298829,8783667,8.8392,20276,1743162.4523619998,1748992.879818,6490987.806456,0.00027929,3.115,5.2011,0.05,559.6027134388441,561.4744397489567,2083.784207530016,3.7112717160583584,1669.5224583237634
11777066,298830,8783667,9.144,20641,1774541.596611,1780569.036148,7027130.175960001,0.00027929,3.115,5.2011,0.05,569.6762749955055,571.6112475595505,2255.9005380288927,3.9465642911336745,1883.0293584614824
11777067,298831,8783667,9.4488,21019,1807038.178537,1813190.767709,7573355.087702,0.00027929,3.115,5.2011,0.05,580.1085645383627,582.0837135502408,2431.253639711718,4.176810969135407,2107.58211594696
11777068,298832,8783667,9.7536,21473,1846068.559684,1852392.895563,8130152.232747,0.00027929,3.115,5.2011,0.05,592.6383819210272,594.6686663123595,2610.000716772712,4.388999899654653,2338.5250653491676
11777069,298833,8783667,10.0584,21834,1877103.919025,1883627.794042,8697727.333343,0.00027929,3.115,5.2011,0.05,602.6015791412519,604.6959210407704,2792.2078116670946,4.617540344676536,2587.890475648556
11777070,298834,8783667,10.3632,22172,1906161.712889,1912815.281723,9274594.575214,0.00027929,3.115,5.2011,0.05,611.9299238808987,614.0659010346709,2977.3979374683786,4.848661898424272,2850.859665062209
11777071,298835,8783667,10.668,22496,1934015.738025,1940903.527879,9859899.679838,0.00027929,3.115,5.2011,0.05,620.871826011236,623.0829945036918,3165.296847460032,5.080056550060888,3126.4476783216473
11777072,298836,8783667,10.9728,22825,1962299.483257,1969369.542707,10453813.348266,0.00027929,3.115,5.2011,0.05,629.9516800182985,632.221362024719,3355.9593413373996,5.308203017041024,3413.28638874537
11777073,298837,8783667,11.2776,23249,1998750.538727,2005991.78435,11057601.283911,0.00027929,3.115,5.2011,0.05,641.6534634757624,643.9781009149278,3549.791744433708,5.512286426184934,3702.386449318525
11777074,298838,8783667,11.5824,23698,2037350.705527,2044817.875876,11672608.109876,0.00027929,3.115,5.2011,0.05,654.0451703136437,656.442335754735,3747.225717456179,5.708385205149606,4000.4580803671306
11777075,298839,8783667,11.8872,24200,2080507.376564,2088254.496063,12300481.549461,0.00027929,3.115,5.2011,0.05,667.8996393463884,670.3866761036918,3948.790224546067,5.890317282999355,4304.7461282083805
11777076,298840,8783667,12.192,24611,2115840.494617,2123786.416631,12939877.996529,0.00027929,3.115,5.2011,0.05,679.2425343874797,681.793392176886,4154.053931469984,6.092833956936102,4631.724450123098
11777077,298841,8783667,12.4968,24952,2145155.830942,2153332.504877,13589608.635547,0.00027929,3.115,5.2011,0.05,688.6535572847511,691.2784927373997,4362.635196002247,6.310966190668843,4979.707378399869
11777078,298842,8783667,12.8016,25352,2179543.442092,2187995.81395,14248404.211869,0.00027929,3.115,5.2011,0.05,699.6929188096308,702.4063608186195,4574.126552766934,6.512080197331952,5331.454309518101
11777079,298843,8783667,13.1064,25771,2215564.272964,2224256.572999,14918161.193942,0.00027929,3.115,5.2011,0.05,711.2565884314605,714.0470539322631,4789.136819885072,6.707032531695574,5692.921671145706
11777080,298844,8783667,13.4112,26212,2253476.478725,2262461.389459,15599657.691528,0.00027929,3.115,5.2011,0.05,723.4274410032101,726.3118425229534,5007.915791822793,6.894993993801677,6063.694338729495
11777081,298845,8783667,13.716,26563,2283651.53418,2292882.035795,16290833.396823002,0.00027929,3.115,5.2011,0.05,733.1144572006419,736.077700094703,5229.802053554735,7.104959235800615,6460.269966140461
11777082,298846,8783667,14.0208,26947,2316663.651536,2326139.706295,16991749.297036998,0.00027929,3.115,5.2011,0.05,743.7122476841091,746.7543198378811,5454.815183639485,7.30469853167199,6863.9260218272375
11777083,298847,8783667,14.3256,27381,2353974.131894,2363745.422278,17703417.217431,0.00027929,3.115,5.2011,0.05,755.6899299820224,758.8267808276083,5683.280005595827,7.489561714463219,7271.56144090152
11777084,298848,8783667,14.6304,27842,2393605.9244029997,2403672.283625,18427071.419995,0.00027929,3.115,5.2011,0.05,768.4128168227927,771.6443928170145,5915.592751202248,7.666216208228256,7687.35019535866
11777085,298849,8783667,14.9352,28262,2429713.2432669997,2440048.748861,19162024.264603,0.00027929,3.115,5.2011,0.05,780.0042514500801,783.3222307739967,6151.532669214446,7.853131734990016,8123.370820291489
11777086,298850,8783667,15.24,28691,2466594.240059,2477165.700789,19908307.131464,0.00027929,3.115,5.2011,0.05,791.8440578038523,795.237785165008,6391.109833535794,8.036728073993201,8570.776151409818
11777087,298851,8783667,15.5448,29011,2494104.200346,2504921.6822349997,20664513.174416,0.00027929,3.115,5.2011,0.05,800.6755057290529,804.1482125955055,6633.87260815923,8.249564575599118,9052.71470190431
11777088,298852,8783667,15.8496,29346,2522903.717729,2533942.048217,21429103.556929,0.00027929,3.115,5.2011,0.05,809.9209366706259,813.4645419637238,6879.326984567896,8.456824642855395,9544.251132748355
11777089,298853,8783667,16.1544,29667,2550499.745609,2561765.877559,22202054.403939,0.00027929,3.115,5.2011,0.05,818.7800146417335,822.3967504202247,7127.465298214767,8.666699247744846,10051.447704925102
11777090,298854,8783667,16.4592,29995,2578697.5643419996,2590203.611938,22983688.382358,0.00027929,3.115,5.2011,0.05,827.8322838979132,831.5260391454253,7378.391133983306,8.873313386032041,10570.038662967354
11777091,298855,8783667,16.764,30371,2611021.353385,2622786.407349,23774061.28968,0.00027929,3.115,5.2011,0.05,838.2091022102728,841.9860055695025,7632.122404391653,9.064429045028412,11089.96013051552
11777092,298856,8783667,17.0688,30728,2641711.8359970003,2653716.187802,24574747.202131,0.00027929,3.115,5.2011,0.05,848.0615845897272,851.9153090857142,7889.164430860673,9.26050318232621,11628.18020555863
11777093,298857,8783667,17.3736,31052,2669565.5201439997,2681817.703869,25384248.038095,0.00027929,3.115,5.2011,0.05,857.0033772532904,860.9366625582664,8149.036288313001,9.465314514656868,12187.668694360787
11777094,298858,8783667,17.6784,31369,2696817.5274610003,2709299.508819,26201919.550223,0.00027929,3.115,5.2011,0.05,865.7520152362761,869.7590718520064,8411.531155769822,9.67110482430367,12761.943187656849
11777095,298859,8783667,17.9832,31690,2724413.1292990004,2737136.088881,27028035.900302,0.00027929,3.115,5.2011,0.05,874.6109564362761,878.6953736375601,8676.737046645905,9.87456780468363,13348.307076006233
11777096,298860,8783667,18.288,31993,2750461.206616,2763384.083977,27862257.745167,0.00027929,3.115,5.2011,0.05,882.9731000372391,887.1216963008026,8944.54502252552,10.082658399431851,13952.948099801815
11777097,298861,8783667,18.5928,32299,2776767.323095,2789937.700714,28704494.593503997,0.00027929,3.115,5.2011,0.05,891.4180812504012,895.6461318504013,9214.926033227606,10.288579055424051,14569.784947001372
11777098,298862,8783667,18.8976,32598,2802471.4969240003,2815824.8732229997,29554887.294609997,0.00027929,3.115,5.2011,0.05,899.669822447512,903.9566206173351,9487.925295219902,10.495996244532568,15202.373197025232
11777099,298863,8783667,19.2024,32911,2829379.233577,2842940.81108,30413228.755795,0.00027929,3.115,5.2011,0.05,908.30794015313,912.66157659069,9763.476326097913,10.697805820389688,15843.774039441332
11777100,298864,8783667,19.5072,33208,2854911.4404720003,2868731.185781,31279385.760838,0.00027929,3.115,5.2011,0.05,916.5044752719102,920.9409906199036,10041.536359819582,10.903561099023754,16503.27341601518
11777101,298865,8783667,19.812,33550,2884312.7041,2898342.205726,32153992.141891997,0.00027929,3.115,5.2011,0.05,925.94308317817,930.4469360276082,10322.308873801603,11.093925375122437,17161.610162120098
11777102,298866,8783667,20.1168,33926,2916637.055648,2930964.274575,33037958.349512,0.00027929,3.115,5.2011,0.05,936.320082069984,940.9195102969502,10606.086147515887,11.272044028684933,17821.65190269412
11777103,298867,8783667,20.4216,34270,2946210.220461,2960853.39645,33931194.910195,0.00027929,3.115,5.2011,0.05,945.8138749473516,950.514734012841,10892.839457526485,11.459937513582329,18506.329539249004
11777104,298868,8783667,20.7264,34618,2976127.1553970003,2991095.927442,34833836.639751,0.00027929,3.115,5.2011,0.05,955.4180274147672,960.2234116988762,11182.61208338716,11.645844026654496,19203.553278794578
11777105,298869,8783667,21.0312,34967,3006129.438168,3021277.618172,35745159.165469,0.00027929,3.115,5.2011,0.05,965.0495788661316,969.912558000642,11475.17148169149,11.83114022705941,19914.43277133488
11777106,298870,8783667,21.336,35220,3027878.747739,3043223.9120630003,36664903.796768,0.00027929,3.115,5.2011,0.05,972.03170071878,976.9579171951848,11770.434605704011,12.04804669529324,20675.750473246328
11777107,298871,8783667,21.6408,35537,3055129.6383889997,3070701.953749,37592228.871977,0.00027929,3.115,5.2011,0.05,980.7799802211877,985.7791183784911,12068.131259061636,12.242226513087957,21425.8464257952
11777108,298872,8783667,21.9456,35808,3078426.298229,3094171.617571,38526938.082445,0.00027929,3.115,5.2011,0.05,988.2588437332264,993.3135208895663,12368.19842133066,12.451454813837891,22208.072362898936
11777109,298873,8783667,22.2504,36104,3103872.008701,3119842.780717,39469084.072044,0.00027929,3.115,5.2011,0.05,996.4276111399678,1001.5546647566612,12670.652992630496,12.65098495218828,22993.561523319953
11777110,298874,8783667,22.5552,36430,3131896.7989990003,3148080.3250700003,40419410.302815005,0.00027929,3.115,5.2011,0.05,1005.4243335470304,1010.6196870208668,12975.733644563405,12.839383411195596,23780.39456268967
11777111,298875,8783667,22.86,36755,3159835.449366,3176193.439545,41378386.806722,0.00027929,3.115,5.2011,0.05,1014.393402685714,1019.6447638988764,13283.59127021573,13.027665850430566,24582.02182497915
11777112,298876,8783667,23.1648,37140,3192931.767731,3209444.1508830003,42346515.963047,0.00027929,3.115,5.2011,0.05,1025.01822399069,1030.3191495611557,13594.387147045583,13.1943458032745,25371.290842915085
11777113,298877,8783667,23.4696,37457,3220182.868446,3236894.512777,43323936.39947,0.00027929,3.115,5.2011,0.05,1033.7665709296948,1039.131464775923,13908.165778321028,13.384414051325225,26205.580795340495
11777114,298878,8783667,23.7744,37789,3248723.076771,3265671.391663,44309890.407951,0.00027929,3.115,5.2011,0.05,1042.928756587801,1048.3696281422149,14224.683919085392,13.568386127603237,27047.000540346737
11777115,298879,8783667,24.0792,38136,3278552.9677259997,3295807.037815,45304716.970427,0.00027929,3.115,5.2011,0.05,1052.5049655621187,1058.0439928780097,14544.050391790368,13.746167919000008,27895.28626152004
11777116,298880,8783667,24.384,38491,3309070.249652,3326543.813232,46308416.738015994,0.00027929,3.115,5.2011,0.05,1062.3018457951846,1067.9113365110752,14866.265405462598,13.920879849474677,28754.381294445047
11777117,298881,8783667,24.6888,38887,3343112.322159,3360798.910431,47322174.581775,0.00027929,3.115,5.2011,0.05,1073.2302799868378,1078.9081574417337,15191.70933604334,14.080632564745224,29608.229714655972
11777118,298882,8783667,24.9936,39266,3375692.422911,3393595.608972,48345868.519738,0.00027929,3.115,5.2011,0.05,1083.689381351846,1089.4367926073835,15520.343023992937,14.246207884027498,30485.3970587625
11777119,298883,8785997,0.0,129,11103.442697,11104.023626,0.0,0.00097537,1.056,1.1682,0.05,10.514623766098484,10.515173888257577,0.0,0.0,0.0
11777120,298884,8785997,0.3048,186,16009.613578,16010.620788,4165.455588000001,0.00097537,1.056,1.1682,0.05,15.160618918560605,15.161572715909092,3.944560215909091,0.2601682747443509,1.0041135800246557
11777121,298885,8785997,0.6096,226,19452.543033,19456.581684,9542.323977,0.00097537,1.056,1.1682,0.05,18.42096878125,18.424793261363636,9.036291644886363,0.4904419559396228,3.5101850233959184
11777122,298886,8785997,0.9144,284,24444.776794,24460.427171,16177.140159,0.00097537,1.056,1.1682,0.05,23.148462873106062,23.16328330587121,15.319261514204545,0.6613596747884858,7.263473056873547
11777123,298887,8785997,1.2192,349,30039.489828,30074.864295999996,24413.988184,0.00097537,1.056,1.1682,0.05,28.44648657954545,28.47998512878787,23.11930699242425,0.8117738435563648,12.566457692181023
11777124,298888,8785997,1.524,456,39249.327699,39326.023838,34807.765327,0.00097537,1.056,1.1682,0.05,37.16792395738636,37.24055287689394,32.96189898390151,0.8851076699334628,18.9797717804358
11777125,298889,8785997,1.8288,768,66104.248383,66265.092759,50060.677767,0.00097537,1.056,1.1682,0.05,62.59872005965909,62.751034809659096,47.40594485511364,0.7554607664863013,24.561531478656075
11777126,298890,8785997,2.1336,1475,126958.368548,127273.673041,79088.629359,0.00097537,1.056,1.1682,0.05,120.22572779166669,120.52431159185603,74.89453537784091,0.621406041558354,34.06552901125298
11777127,298891,8785997,2.4384,2119,182389.917042,182785.388993,126677.309254,0.00097537,1.056,1.1682,0.05,172.7177244715909,173.09222442518936,119.95957315719696,0.6930384860184382,58.679693852833616
11777128,298892,8785997,2.7432,2496,214839.56272600003,215298.179283,187446.949484,0.00097537,1.056,1.1682,0.05,203.44655561174247,203.88085159375,177.50658095075755,0.8706388047880758,101.09301861740244
11777129,298893,8785997,3.048,2787,239886.867817,240366.21502800004,256911.744758,0.00097537,1.056,1.1682,0.05,227.16559452367423,227.6195218068182,243.2876370814394,1.0688346726601017,158.85775545527633
